scenario_id,scenario_nome,disciplina,area,durata_anni,territorio,tipo_territorio,stock_medici_attivi,pensionamenti_stimati_5y,esodo_dimissioni_stimato_5y,uscite_totali_ssn_5y,moltiplicatore_demografico,fabbisogno_netto_ssn_2031,capacita_assorbimento_privato,fabbisogno_totale_2031,nuovi_diplomati_effettivi_5y,saldo_netto_ssn,isoo,probabilita_bando_ssn_pct,verdetto_carriera_2031,semaforo,dettaglio_prospettiva,qol_score_base,rep_lorda_annua,rep_privato_stimato
scenario_baseline,Scenario 1: Baseline (Inerziale),Medicina nucleare,Medica,4,P.A. Trento,Regione,5,2,0,2,1.064,2,0,2,5,3,2.5,41.9,Pletora / Grave Saturazione,Rosso,"Forte esubero di specialisti rispetto alle posizioni ospedaliere disponibili al 2031; altissima concorrenza nei concorsi, sbocco quasi obbligato nella libera professione pura.",92.3,83900.0,7900.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Medicina termale,Medica,4,Italia (Nazionale),Nazionale,20,8,2,10,1.042,10,1,11,12,2,1.091,90.0,Equilibrio Fisiologico,Verde Chiaro,Buon bilanciamento tra uscite e nuovi specialisti; accesso regolare al SSN tramite concorso e spazio nel settore convenzionato.,95.5,89300.0,13300.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Medicina termale,Medica,4,Abruzzo,Regione,1,0,0,0,1.045,0,0,0,0,0,2.0,95.0,Pletora / Grave Saturazione,Rosso,"Forte esubero di specialisti rispetto alle posizioni ospedaliere disponibili al 2031; altissima concorrenza nei concorsi, sbocco quasi obbligato nella libera professione pura.",95.5,89300.0,13300.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Medicina termale,Medica,4,Basilicata,Regione,1,0,0,0,1.043,0,0,0,0,0,2.0,95.0,Pletora / Grave Saturazione,Rosso,"Forte esubero di specialisti rispetto alle posizioni ospedaliere disponibili al 2031; altissima concorrenza nei concorsi, sbocco quasi obbligato nella libera professione pura.",95.5,89300.0,13300.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Medicina termale,Medica,4,Calabria,Regione,1,0,0,0,1.048,0,0,0,0,0,2.0,95.0,Pletora / Grave Saturazione,Rosso,"Forte esubero di specialisti rispetto alle posizioni ospedaliere disponibili al 2031; altissima concorrenza nei concorsi, sbocco quasi obbligato nella libera professione pura.",95.5,89300.0,13300.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Medicina termale,Medica,4,Campania,Regione,2,1,0,1,1.063,1,0,1,0,-1,0.0,95.0,Carenza Severa (Assunzione Immediata),Verde Scuro,Posti vacanti diffusi e concorsi spesso deserti; altissima probabilità di assunzione prima del titolo o subito dopo (Decreto Calabria).,95.5,89300.0,13300.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Medicina termale,Medica,4,Emilia-Romagna,Regione,2,1,0,1,1.045,1,0,1,0,-1,0.0,95.0,Carenza Severa (Assunzione Immediata),Verde Scuro,Posti vacanti diffusi e concorsi spesso deserti; altissima probabilità di assunzione prima del titolo o subito dopo (Decreto Calabria).,95.5,89300.0,13300.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Medicina termale,Medica,4,Friuli-Venezia Giulia,Regione,1,0,0,0,1.038,0,0,0,0,0,2.0,95.0,Pletora / Grave Saturazione,Rosso,"Forte esubero di specialisti rispetto alle posizioni ospedaliere disponibili al 2031; altissima concorrenza nei concorsi, sbocco quasi obbligato nella libera professione pura.",95.5,89300.0,13300.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Medicina termale,Medica,4,Lazio,Regione,2,1,0,1,1.057,1,0,1,0,-1,0.0,95.0,Carenza Severa (Assunzione Immediata),Verde Scuro,Posti vacanti diffusi e concorsi spesso deserti; altissima probabilità di assunzione prima del titolo o subito dopo (Decreto Calabria).,95.5,89300.0,13300.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Medicina termale,Medica,4,Liguria,Regione,1,0,0,0,1.033,0,0,0,0,0,2.0,95.0,Pletora / Grave Saturazione,Rosso,"Forte esubero di specialisti rispetto alle posizioni ospedaliere disponibili al 2031; altissima concorrenza nei concorsi, sbocco quasi obbligato nella libera professione pura.",95.5,89300.0,13300.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Medicina termale,Medica,4,Lombardia,Regione,3,1,0,1,1.054,1,0,1,2,1,2.0,54.0,Pletora / Grave Saturazione,Rosso,"Forte esubero di specialisti rispetto alle posizioni ospedaliere disponibili al 2031; altissima concorrenza nei concorsi, sbocco quasi obbligato nella libera professione pura.",95.5,89300.0,13300.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Medicina termale,Medica,4,Marche,Regione,1,0,0,0,1.042,0,0,0,0,0,2.0,95.0,Pletora / Grave Saturazione,Rosso,"Forte esubero di specialisti rispetto alle posizioni ospedaliere disponibili al 2031; altissima concorrenza nei concorsi, sbocco quasi obbligato nella libera professione pura.",95.5,89300.0,13300.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Medicina termale,Medica,4,Molise,Regione,1,0,0,0,1.034,0,0,0,0,0,2.0,95.0,Pletora / Grave Saturazione,Rosso,"Forte esubero di specialisti rispetto alle posizioni ospedaliere disponibili al 2031; altissima concorrenza nei concorsi, sbocco quasi obbligato nella libera professione pura.",95.5,89300.0,13300.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Medicina termale,Medica,4,Piemonte,Regione,1,0,0,0,1.034,0,0,0,0,0,2.0,95.0,Pletora / Grave Saturazione,Rosso,"Forte esubero di specialisti rispetto alle posizioni ospedaliere disponibili al 2031; altissima concorrenza nei concorsi, sbocco quasi obbligato nella libera professione pura.",95.5,89300.0,13300.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Medicina termale,Medica,4,Puglia,Regione,1,0,0,0,1.049,0,0,0,0,0,2.0,95.0,Pletora / Grave Saturazione,Rosso,"Forte esubero di specialisti rispetto alle posizioni ospedaliere disponibili al 2031; altissima concorrenza nei concorsi, sbocco quasi obbligato nella libera professione pura.",95.5,89300.0,13300.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Medicina termale,Medica,4,Sardegna,Regione,1,0,0,0,1.048,0,0,0,0,0,2.0,95.0,Pletora / Grave Saturazione,Rosso,"Forte esubero di specialisti rispetto alle posizioni ospedaliere disponibili al 2031; altissima concorrenza nei concorsi, sbocco quasi obbligato nella libera professione pura.",95.5,89300.0,13300.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Medicina termale,Medica,4,Sicilia,Regione,2,1,0,1,1.047,1,0,1,0,-1,0.0,95.0,Carenza Severa (Assunzione Immediata),Verde Scuro,Posti vacanti diffusi e concorsi spesso deserti; altissima probabilità di assunzione prima del titolo o subito dopo (Decreto Calabria).,95.5,89300.0,13300.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Medicina termale,Medica,4,Toscana,Regione,1,0,0,0,1.037,0,0,0,0,0,2.0,95.0,Pletora / Grave Saturazione,Rosso,"Forte esubero di specialisti rispetto alle posizioni ospedaliere disponibili al 2031; altissima concorrenza nei concorsi, sbocco quasi obbligato nella libera professione pura.",95.5,89300.0,13300.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Medicina termale,Medica,4,Umbria,Regione,1,0,0,0,1.038,0,0,0,0,0,2.0,95.0,Pletora / Grave Saturazione,Rosso,"Forte esubero di specialisti rispetto alle posizioni ospedaliere disponibili al 2031; altissima concorrenza nei concorsi, sbocco quasi obbligato nella libera professione pura.",95.5,89300.0,13300.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Medicina termale,Medica,4,Valle d'Aosta,Regione,1,0,0,0,1.053,0,0,0,0,0,2.0,95.0,Pletora / Grave Saturazione,Rosso,"Forte esubero di specialisti rispetto alle posizioni ospedaliere disponibili al 2031; altissima concorrenza nei concorsi, sbocco quasi obbligato nella libera professione pura.",95.5,89300.0,13300.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Medicina termale,Medica,4,Veneto,Regione,2,1,0,1,1.056,1,0,1,0,-1,0.0,95.0,Carenza Severa (Assunzione Immediata),Verde Scuro,Posti vacanti diffusi e concorsi spesso deserti; altissima probabilità di assunzione prima del titolo o subito dopo (Decreto Calabria).,95.5,89300.0,13300.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Medicina termale,Medica,4,P.A. Bolzano,Regione,1,0,0,0,1.079,0,0,0,0,0,2.0,95.0,Pletora / Grave Saturazione,Rosso,"Forte esubero di specialisti rispetto alle posizioni ospedaliere disponibili al 2031; altissima concorrenza nei concorsi, sbocco quasi obbligato nella libera professione pura.",95.5,89300.0,13300.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Medicina termale,Medica,4,P.A. Trento,Regione,1,0,0,0,1.064,0,0,0,0,0,2.0,95.0,Pletora / Grave Saturazione,Rosso,"Forte esubero di specialisti rispetto alle posizioni ospedaliere disponibili al 2031; altissima concorrenza nei concorsi, sbocco quasi obbligato nella libera professione pura.",95.5,89300.0,13300.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Nefrologia,Medica,4,Italia (Nazionale),Nazionale,2200,836,220,1056,1.042,1101,258,1359,1360,259,1.001,93.3,Equilibrio Fisiologico,Verde Chiaro,Buon bilanciamento tra uscite e nuovi specialisti; accesso regolare al SSN tramite concorso e spazio nel settore convenzionato.,56.6,101800.0,23700.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Nefrologia,Medica,4,Abruzzo,Regione,47,18,5,23,1.045,24,6,30,30,6,1.0,92.2,Equilibrio Fisiologico,Verde Chiaro,Buon bilanciamento tra uscite e nuovi specialisti; accesso regolare al SSN tramite concorso e spazio nel settore convenzionato.,56.6,101800.0,23700.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Nefrologia,Medica,4,Basilicata,Regione,20,8,2,10,1.043,10,2,12,13,3,1.083,88.7,Equilibrio Fisiologico,Verde Chiaro,Buon bilanciamento tra uscite e nuovi specialisti; accesso regolare al SSN tramite concorso e spazio nel settore convenzionato.,56.6,101800.0,23700.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Nefrologia,Medica,4,Calabria,Regione,68,27,7,34,1.048,36,8,44,42,6,0.955,98.8,Equilibrio Fisiologico,Verde Chiaro,Buon bilanciamento tra uscite e nuovi specialisti; accesso regolare al SSN tramite concorso e spazio nel settore convenzionato.,56.6,101800.0,23700.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Nefrologia,Medica,4,Campania,Regione,208,79,21,100,1.063,106,24,130,128,22,0.985,95.5,Equilibrio Fisiologico,Verde Chiaro,Buon bilanciamento tra uscite e nuovi specialisti; accesso regolare al SSN tramite concorso e spazio nel settore convenzionato.,56.6,101800.0,23700.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Nefrologia,Medica,4,Emilia-Romagna,Regione,167,63,17,80,1.045,84,19,103,102,18,0.99,95.0,Equilibrio Fisiologico,Verde Chiaro,Buon bilanciamento tra uscite e nuovi specialisti; accesso regolare al SSN tramite concorso e spazio nel settore convenzionato.,56.6,101800.0,23700.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Nefrologia,Medica,4,Friuli-Venezia Giulia,Regione,45,17,4,21,1.038,22,5,27,26,4,0.963,97.6,Equilibrio Fisiologico,Verde Chiaro,Buon bilanciamento tra uscite e nuovi specialisti; accesso regolare al SSN tramite concorso e spazio nel settore convenzionato.,56.6,101800.0,23700.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Nefrologia,Medica,4,Lazio,Regione,213,81,21,102,1.057,108,25,133,132,24,0.992,94.3,Equilibrio Fisiologico,Verde Chiaro,Buon bilanciamento tra uscite e nuovi specialisti; accesso regolare al SSN tramite concorso e spazio nel settore convenzionato.,56.6,101800.0,23700.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Nefrologia,Medica,4,Liguria,Regione,56,22,6,28,1.033,29,6,35,34,5,0.971,98.3,Equilibrio Fisiologico,Verde Chiaro,Buon bilanciamento tra uscite e nuovi specialisti; accesso regolare al SSN tramite concorso e spazio nel settore convenzionato.,56.6,101800.0,23700.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Nefrologia,Medica,4,Lombardia,Regione,376,136,38,174,1.054,183,44,227,234,51,1.031,90.2,Equilibrio Fisiologico,Verde Chiaro,Buon bilanciamento tra uscite e nuovi specialisti; accesso regolare al SSN tramite concorso e spazio nel settore convenzionato.,56.6,101800.0,23700.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Nefrologia,Medica,4,Marche,Regione,55,21,6,27,1.042,28,6,34,34,6,1.0,95.0,Equilibrio Fisiologico,Verde Chiaro,Buon bilanciamento tra uscite e nuovi specialisti; accesso regolare al SSN tramite concorso e spazio nel settore convenzionato.,56.6,101800.0,23700.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Nefrologia,Medica,4,Molise,Regione,11,4,1,5,1.034,5,2,7,8,3,1.143,72.1,Equilibrio Fisiologico,Verde Chiaro,Buon bilanciamento tra uscite e nuovi specialisti; accesso regolare al SSN tramite concorso e spazio nel settore convenzionato.,56.6,101800.0,23700.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Nefrologia,Medica,4,Piemonte,Regione,159,60,16,76,1.034,79,19,98,98,19,1.0,92.9,Equilibrio Fisiologico,Verde Chiaro,Buon bilanciamento tra uscite e nuovi specialisti; accesso regolare al SSN tramite concorso e spazio nel settore convenzionato.,56.6,101800.0,23700.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Nefrologia,Medica,4,Puglia,Regione,144,55,14,69,1.049,72,17,89,89,17,1.0,93.3,Equilibrio Fisiologico,Verde Chiaro,Buon bilanciamento tra uscite e nuovi specialisti; accesso regolare al SSN tramite concorso e spazio nel settore convenzionato.,56.6,101800.0,23700.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Nefrologia,Medica,4,Sardegna,Regione,58,22,6,28,1.048,29,6,35,34,5,0.971,98.3,Equilibrio Fisiologico,Verde Chiaro,Buon bilanciamento tra uscite e nuovi specialisti; accesso regolare al SSN tramite concorso e spazio nel settore convenzionato.,56.6,101800.0,23700.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Nefrologia,Medica,4,Sicilia,Regione,178,71,18,89,1.047,93,21,114,110,17,0.965,97.5,Equilibrio Fisiologico,Verde Chiaro,Buon bilanciamento tra uscite e nuovi specialisti; accesso regolare al SSN tramite concorso e spazio nel settore convenzionato.,56.6,101800.0,23700.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Nefrologia,Medica,4,Toscana,Regione,137,52,14,66,1.037,68,16,84,85,17,1.012,92.2,Equilibrio Fisiologico,Verde Chiaro,Buon bilanciamento tra uscite e nuovi specialisti; accesso regolare al SSN tramite concorso e spazio nel settore convenzionato.,56.6,101800.0,23700.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Nefrologia,Medica,4,Umbria,Regione,32,12,3,15,1.038,16,4,20,21,5,1.05,87.8,Equilibrio Fisiologico,Verde Chiaro,Buon bilanciamento tra uscite e nuovi specialisti; accesso regolare al SSN tramite concorso e spazio nel settore convenzionato.,56.6,101800.0,23700.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Nefrologia,Medica,4,Valle d'Aosta,Regione,5,2,0,2,1.053,2,1,3,4,2,1.333,57.7,Competitivo / Rischio Saturazione,Giallo,Graduatorie concorsuali affollate; tempi di attesa per tempo indeterminato SSN mediamente più lunghi; necessario appoggiarsi al privato accreditato.,56.6,101800.0,23700.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Nefrologia,Medica,4,Veneto,Regione,181,65,18,83,1.056,88,21,109,110,22,1.009,92.2,Equilibrio Fisiologico,Verde Chiaro,Buon bilanciamento tra uscite e nuovi specialisti; accesso regolare al SSN tramite concorso e spazio nel settore convenzionato.,56.6,101800.0,23700.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Nefrologia,Medica,4,P.A. Bolzano,Regione,20,7,2,9,1.079,10,2,12,13,3,1.083,88.7,Equilibrio Fisiologico,Verde Chiaro,Buon bilanciamento tra uscite e nuovi specialisti; accesso regolare al SSN tramite concorso e spazio nel settore convenzionato.,56.6,101800.0,23700.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Nefrologia,Medica,4,P.A. Trento,Regione,20,7,2,9,1.064,10,2,12,13,3,1.083,88.7,Equilibrio Fisiologico,Verde Chiaro,Buon bilanciamento tra uscite e nuovi specialisti; accesso regolare al SSN tramite concorso e spazio nel settore convenzionato.,56.6,101800.0,23700.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Neurologia,Medica,4,Italia (Nazionale),Nazionale,2400,912,240,1152,1.042,1201,558,1759,1504,303,0.855,99.0,Equilibrio Fisiologico,Verde Chiaro,Buon bilanciamento tra uscite e nuovi specialisti; accesso regolare al SSN tramite concorso e spazio nel settore convenzionato.,56.1,125000.0,46400.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Neurologia,Medica,4,Abruzzo,Regione,52,20,5,25,1.045,26,13,39,34,8,0.872,99.0,Equilibrio Fisiologico,Verde Chiaro,Buon bilanciamento tra uscite e nuovi specialisti; accesso regolare al SSN tramite concorso e spazio nel settore convenzionato.,56.1,125000.0,46400.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Neurologia,Medica,4,Basilicata,Regione,21,8,2,10,1.043,10,6,16,15,5,0.938,90.1,Equilibrio Fisiologico,Verde Chiaro,Buon bilanciamento tra uscite e nuovi specialisti; accesso regolare al SSN tramite concorso e spazio nel settore convenzionato.,56.1,125000.0,46400.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Neurologia,Medica,4,Calabria,Regione,74,30,7,37,1.048,39,18,57,48,9,0.842,99.0,Equilibrio Fisiologico,Verde Chiaro,Buon bilanciamento tra uscite e nuovi specialisti; accesso regolare al SSN tramite concorso e spazio nel settore convenzionato.,56.1,125000.0,46400.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Neurologia,Medica,4,Campania,Regione,227,86,23,109,1.063,116,52,168,141,25,0.839,99.0,Equilibrio Fisiologico,Verde Chiaro,Buon bilanciamento tra uscite e nuovi specialisti; accesso regolare al SSN tramite concorso e spazio nel settore convenzionato.,56.1,125000.0,46400.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Neurologia,Medica,4,Emilia-Romagna,Regione,182,69,18,87,1.045,91,43,134,116,25,0.866,99.0,Equilibrio Fisiologico,Verde Chiaro,Buon bilanciamento tra uscite e nuovi specialisti; accesso regolare al SSN tramite concorso e spazio nel settore convenzionato.,56.1,125000.0,46400.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Neurologia,Medica,4,Friuli-Venezia Giulia,Regione,49,19,5,24,1.038,25,11,36,29,4,0.806,99.0,Equilibrio Fisiologico,Verde Chiaro,Buon bilanciamento tra uscite e nuovi specialisti; accesso regolare al SSN tramite concorso e spazio nel settore convenzionato.,56.1,125000.0,46400.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Neurologia,Medica,4,Lazio,Regione,232,88,23,111,1.057,117,54,171,146,29,0.854,99.0,Equilibrio Fisiologico,Verde Chiaro,Buon bilanciamento tra uscite e nuovi specialisti; accesso regolare al SSN tramite concorso e spazio nel settore convenzionato.,56.1,125000.0,46400.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Neurologia,Medica,4,Liguria,Regione,62,25,6,31,1.033,32,14,46,39,7,0.848,99.0,Equilibrio Fisiologico,Verde Chiaro,Buon bilanciamento tra uscite e nuovi specialisti; accesso regolare al SSN tramite concorso e spazio nel settore convenzionato.,56.1,125000.0,46400.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Neurologia,Medica,4,Lombardia,Regione,410,148,41,189,1.054,199,95,294,257,58,0.874,99.0,Equilibrio Fisiologico,Verde Chiaro,Buon bilanciamento tra uscite e nuovi specialisti; accesso regolare al SSN tramite concorso e spazio nel settore convenzionato.,56.1,125000.0,46400.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Neurologia,Medica,4,Marche,Regione,60,23,6,29,1.042,30,14,44,39,9,0.886,99.0,Equilibrio Fisiologico,Verde Chiaro,Buon bilanciamento tra uscite e nuovi specialisti; accesso regolare al SSN tramite concorso e spazio nel settore convenzionato.,56.1,125000.0,46400.0
